MUNI_CD,pref,county,city,ward,lon,lat
21362,岐阜県,不破郡,関ケ原町,,136.466976,35.365523
21381,岐阜県,安八郡,神戸町,,136.608517,35.41734900000001
21382,岐阜県,安八郡,輪之内町,,136.637444,35.285113
21383,岐阜県,安八郡,安八町,,136.66541500000002,35.335418
21401,岐阜県,揖斐郡,揖斐川町,,136.5682,35.486948
21403,岐阜県,揖斐郡,大野町,,136.627636,35.470675
21404,岐阜県,揖斐郡,池田町,,136.572851,35.4423
21421,岐阜県,本巣郡,北方町,,136.684315,35.435686
21501,岐阜県,加茂郡,坂祝町,,136.98537,35.426734
21502,岐阜県,加茂郡,富加町,,136.979707,35.484761
21503,岐阜県,加茂郡,川辺町,,137.070605,35.486548
21504,岐阜県,加茂郡,七宗町,,137.119946,35.54384
21505,岐阜県,加茂郡,八百津町,,137.141499,35.475988
21506,岐阜県,加茂郡,白川町,,137.187821,35.581862
21507,岐阜県,加茂郡,東白川村,,137.323745,35.64256
21521,岐阜県,可児郡,御嵩町,,137.130885,35.434493
21604,岐阜県,大野郡,白川村,,136.898542,36.270904
22101,静岡県,,静岡市,葵区,138.383259,34.975135
22102,静岡県,,静岡市,駿河区,138.404047,34.960745
22103,静岡県,,静岡市,清水区,138.489603,35.01573
22138,静岡県,,浜松市,中央区,137.726117,34.710865
22139,静岡県,,浜松市,浜名区,137.783447,34.791607
22140,静岡県,,浜松市,天竜区,137.815924,34.872686
22203,静岡県,,沼津市,,138.863337,35.095723
22205,静岡県,,熱海市,,139.071546,35.095987
22206,静岡県,,三島市,,138.918501,35.118483
22207,静岡県,,富士宮市,,138.621656,35.221983
22208,静岡県,,伊東市,,139.102048,34.96568
22209,静岡県,,島田市,,138.176055,34.836417000000004
22210,静岡県,,富士市,,138.676311,35.161386
22211,静岡県,,磐田市,,137.851511,34.717881000000006
22212,静岡県,,焼津市,,138.32326,34.866906
22213,静岡県,,掛川市,,137.998403,34.768717
22214,静岡県,,藤枝市,,138.257548,34.867349
22215,静岡県,,御殿場市,,138.934506,35.308615
22216,静岡県,,袋井市,,137.924624,34.75016
22219,静岡県,,下田市,,138.945316,34.679536
22220,静岡県,,裾野市,,138.906724,35.173891
22221,静岡県,,湖西市,,137.531617,34.718474
22222,静岡県,,伊豆市,,138.946715,34.976591
22223,静岡県,,御前崎市,,138.12811700000003,34.637977
22224,静岡県,,菊川市,,138.084539,34.757721
22225,静岡県,,伊豆の国市,,138.928885,35.027713
22226,静岡県,,牧之原市,,138.224641,34.740059
22301,静岡県,賀茂郡,東伊豆町,,139.041265,34.772816000000006
22302,静岡県,賀茂郡,河津町,,138.987622,34.757018
22304,静岡県,賀茂郡,南伊豆町,,138.858533,34.651089
22305,静岡県,賀茂郡,松崎町,,138.778757,34.752763
22306,静岡県,賀茂郡,西伊豆町,,138.775334,34.771693
22325,静岡県,田方郡,函南町,,138.953348,35.088937
22341,静岡県,駿東郡,清水町,,138.90272000000002,35.099015
22342,静岡県,駿東郡,長泉町,,138.89725800000002,35.137712
22344,静岡県,駿東郡,小山町,,138.98729600000001,35.36011
22424,静岡県,榛原郡,吉田町,,138.251943,34.77087
22429,静岡県,榛原郡,川根本町,,138.081695,35.046822
22461,静岡県,周智郡,森町,,137.927088,34.835601
23101,愛知県,,名古屋市,千種区,136.97762,35.162635
23102,愛知県,,名古屋市,東区,136.926043,35.179314
23103,愛知県,,名古屋市,北区,136.911558,35.194169
23104,愛知県,,名古屋市,西区,136.890058,35.189109
23105,愛知県,,名古屋市,中村区,136.868423,35.17683
23106,愛知県,,名古屋市,中区,136.910156,35.168607
23107,愛知県,,名古屋市,昭和区,136.934166,35.150216
23108,愛知県,,名古屋市,瑞穂区,136.934953,35.131439
23109,愛知県,,名古屋市,熱田区,136.910317,35.128372
23110,愛知県,,名古屋市,中川区,136.854816,35.141539
23111,愛知県,,名古屋市,港区,136.885553,35.107792
23112,愛知県,,名古屋市,南区,136.931212,35.095127
23113,愛知県,,名古屋市,守山区,136.97633,35.203343
23114,愛知県,,名古屋市,緑区,136.952602,35.070721
23115,愛知県,,名古屋市,名東区,137.010239,35.175862
23116,愛知県,,名古屋市,天白区,136.975049,35.12274
23201,愛知県,,豊橋市,,137.391469,34.769199
23202,愛知県,,岡崎市,,137.172999,34.954809
23203,愛知県,,一宮市,,136.802344,35.304013
23204,愛知県,,瀬戸市,,137.084117,35.22362
23205,愛知県,,半田市,,136.93785,34.892626
23206,愛知県,,春日井市,,136.972232,35.247664
23207,愛知県,,豊川市,,137.375578,34.826784
23208,愛知県,,津島市,,136.741236,35.17704
23209,愛知県,,碧南市,,136.993362,34.884782
23210,愛知県,,刈谷市,,137.00206,34.988864
23211,愛知県,,豊田市,,137.15622400000004,35.082345
23212,愛知県,,安城市,,137.080297,34.958644
23213,愛知県,,西尾市,,137.061741,34.862009
23214,愛知県,,蒲郡市,,137.219653,34.826439
23215,愛知県,,犬山市,,136.944625,35.378641
23216,愛知県,,常滑市,,136.854495,34.896051
23217,愛知県,,江南市,,136.870453,35.331953
23219,愛知県,,小牧市,,136.911971,35.291141
23220,愛知県,,稲沢市,,136.780216,35.248135
23221,愛知県,,新城市,,137.49785,34.899025
23222,愛知県,,東海市,,136.902229,35.022976
23223,愛知県,,大府市,,136.963868,35.011611
23224,愛知県,,知多市,,136.864755,34.996533
23225,愛知県,,知立市,,137.050843,35.001285
23226,愛知県,,尾張旭市,,137.035412,35.216568
23227,愛知県,,高浜市,,136.98766,34.92763
23228,愛知県,,岩倉市,,136.871428,35.279433
23229,愛知県,,豊明市,,137.013124,35.053756
23230,愛知県,,日進市,,137.039414,35.132018
23231,愛知県,,田原市,,137.26383,34.668972
23232,愛知県,,愛西市,,136.728217,35.152802
23233,愛知県,,清須市,,136.852934,35.199848
23234,愛知県,,北名古屋市,,136.865961,35.245657
23235,愛知県,,弥富市,,136.72472,35.110118
23236,愛知県,,みよし市,,137.074728,35.089699
23237,愛知県,,あま市,,136.803703,35.188266
23238,愛知県,,長久手市,,137.048631,35.18412
23302,愛知県,愛知郡,東郷町,,137.052623,35.09679
23342,愛知県,西春日井郡,豊山町,,136.911977,35.250462
23361,愛知県,丹羽郡,大口町,,136.907694,35.332444
23362,愛知県,丹羽郡,扶桑町,,136.913079,35.35914
23424,愛知県,海部郡,大治町,,136.8201,35.175089
23425,愛知県,海部郡,蟹江町,,136.786679,35.132339
23427,愛知県,海部郡,飛島村,,136.791157,35.078804
23441,愛知県,知多郡,阿久比町,,136.91551200000004,34.932569
23442,愛知県,知多郡,東浦町,,136.965569,34.977139
23445,愛知県,知多郡,南知多町,,136.929934,34.715169
23446,愛知県,知多郡,美浜町,,136.908251,34.778843
23447,愛知県,知多郡,武豊町,,136.914937,34.85097
23501,愛知県,額田郡,幸田町,,137.165667,34.864425
23561,愛知県,北設楽郡,設楽町,,137.571225,35.097298
23562,愛知県,北設楽郡,東栄町,,137.697833,35.07693
23563,愛知県,北設楽郡,豊根村,,137.719871,35.146394
24201,三重県,,津市,,136.50544300000004,34.718563
24202,三重県,,四日市市,,136.624427,34.965092
24203,三重県,,伊勢市,,136.709286,34.487506
24204,三重県,,松阪市,,136.527595,34.577974
24205,三重県,,桑名市,,136.683539,35.062288
24207,三重県,,鈴鹿市,,136.584185,34.881866
24208,三重県,,名張市,,136.108299,34.627662
24209,三重県,,尾鷲市,,136.190998,34.070799
24210,三重県,,亀山市,,136.451645,34.855755
24211,三重県,,鳥羽市,,136.843378,34.481432
24212,三重県,,熊野市,,136.100288,33.88862
24214,三重県,,いなべ市,,136.516784,35.158372
24215,三重県,,志摩市,,136.829655,34.328218
24216,三重県,,伊賀市,,136.142305,34.749838
24303,三重県,桑名郡,木曽岬町,,136.731353,35.075958
24324,三重県,員弁郡,東員町,,136.583756,35.074125
24341,三重県,三重郡,菰野町,,136.507346,35.020001
24343,三重県,三重郡,朝日町,,136.664366,35.034221
24344,三重県,三重郡,川越町,,136.673971,35.02295
24441,三重県,多気郡,多気町,,136.546149,34.496156
24442,三重県,多気郡,明和町,,136.623251,34.547528
24443,三重県,多気郡,大台町,,136.407876,34.39337
24461,三重県,度会郡,玉城町,,136.630932,34.490276
24470,三重県,度会郡,度会町,,136.62251,34.4389
24471,三重県,度会郡,大紀町,,136.415798,34.358023
24472,三重県,度会郡,南伊勢町,,136.70365,34.352059
24543,三重県,北牟婁郡,紀北町,,136.336852,34.211199
24561,三重県,南牟婁郡,御浜町,,136.048677,33.814505
24562,三重県,南牟婁郡,紀宝町,,136.009715,33.73387
25201,滋賀県,,大津市,,135.854666,35.018357
25202,滋賀県,,彦根市,,136.259623,35.274464
25203,滋賀県,,長浜市,,136.278588,35.380758
25204,滋賀県,,近江八幡市,,136.097846,35.128214
25206,滋賀県,,草津市,,135.959994,35.013123
25207,滋賀県,,守山市,,135.99402,35.058663
25208,滋賀県,,栗東市,,135.997993,35.021614
25209,滋賀県,,甲賀市,,136.167084,34.96612
25210,滋賀県,,野洲市,,136.025873,35.06747
25211,滋賀県,,湖南市,,136.084693,35.004106
25212,滋賀県,,高島市,,136.035785,35.353052
25213,滋賀県,,東近江市,,136.20762,35.112603
25214,滋賀県,,米原市,,136.291414,35.315073
25383,滋賀県,蒲生郡,日野町,,136.24602300000004,35.018018
25384,滋賀県,蒲生郡,竜王町,,136.124438,35.06075
25425,滋賀県,愛知郡,愛荘町,,136.212306,35.168834
25441,滋賀県,犬上郡,豊郷町,,136.229974,35.200382
25442,滋賀県,犬上郡,甲良町,,136.26135,35.204224
25443,滋賀県,犬上郡,多賀町,,136.292199,35.222035
26101,京都府,,京都市,北区,135.753991,35.04097
26102,京都府,,京都市,上京区,135.756697,35.02953
26103,京都府,,京都市,左京区,135.778575,35.04858
26104,京都府,,京都市,中京区,135.751433,35.01040400000001
26105,京都府,,京都市,東山区,135.776282,34.997082
26106,京都府,,京都市,下京区,135.755469,34.98756
26107,京都府,,京都市,南区,135.746418,34.976756
26108,京都府,,京都市,右京区,135.715996,35.010116
26109,京都府,,京都市,伏見区,135.761321,34.935546
26110,京都府,,京都市,山科区,135.813625,34.972297
26111,京都府,,京都市,西京区,135.693108,34.985027
26201,京都府,,福知山市,,135.126532,35.296725
26202,京都府,,舞鶴市,,135.385992,35.474797
26203,京都府,,綾部市,,135.258812,35.298916
26204,京都府,,宇治市,,135.79978,34.8844
26205,京都府,,宮津市,,135.195567,35.535577
26206,京都府,,亀岡市,,135.57351200000002,35.013475
26207,京都府,,城陽市,,135.780074,34.852958
26208,京都府,,向日市,,135.698319,34.948699
26209,京都府,,長岡京市,,135.695685,34.926782
26210,京都府,,八幡市,,135.707571,34.875533
26211,京都府,,京田辺市,,135.767842,34.814442
26212,京都府,,京丹後市,,135.060997,35.624169
26213,京都府,,南丹市,,135.470239,35.10739
26214,京都府,,木津川市,,135.820058,34.737179
26303,京都府,乙訓郡,大山崎町,,135.688476,34.902795
26322,京都府,久世郡,久御山町,,135.732564,34.881502
26343,京都府,綴喜郡,井手町,,135.814571,34.800695
26344,京都府,綴喜郡,宇治田原町,,135.868,34.844856
26364,京都府,相楽郡,笠置町,,135.93938,34.760497
26365,京都府,相楽郡,和束町,,135.904866,34.795726
26366,京都府,相楽郡,精華町,,135.785686,34.760819
26367,京都府,相楽郡,南山城村,,135.993665,34.772787
26407,京都府,船井郡,京丹波町,,135.419288,35.170002
26463,京都府,与謝郡,伊根町,,135.272853,35.675172
26465,京都府,与謝郡,与謝野町,,135.15291600000003,35.565375
27102,大阪府,,大阪市,都島区,135.52809,34.701279
27103,大阪府,,大阪市,福島区,135.472232,34.692357
27104,大阪府,,大阪市,此花区,135.452225,34.683038
27106,大阪府,,大阪市,西区,135.486111,34.676384
27107,大阪府,,大阪市,港区,135.460611,34.663918
27108,大阪府,,大阪市,大正区,135.472694,34.650417
27109,大阪府,,大阪市,天王寺区,135.51937,34.657869
27111,大阪府,,大阪市,浪速区,135.49955,34.659419
27113,大阪府,,大阪市,西淀川区,135.456202,34.711409
27114,大阪府,,大阪市,東淀川区,135.52934,34.741313
27115,大阪府,,大阪市,東成区,135.541223,34.669996
27116,大阪府,,大阪市,生野区,135.534447,34.653745
27117,大阪府,,大阪市,旭区,135.54414200000002,34.721266
27118,大阪府,,大阪市,城東区,135.544472,34.703253
27119,大阪府,,大阪市,阿倍野区,135.518499,34.638969
27120,大阪府,,大阪市,住吉区,135.500498,34.603718
27121,大阪府,,大阪市,東住吉区,135.526612,34.622118
27122,大阪府,,大阪市,西成区,135.494587,34.635058
27123,大阪府,,大阪市,淀川区,135.486746,34.721006
27124,大阪府,,大阪市,鶴見区,135.57419,34.704566
27125,大阪府,,大阪市,住之江区,135.482717,34.60967
27126,大阪府,,大阪市,平野区,135.545999,34.62116
27127,大阪府,,大阪市,北区,135.510095,34.705581
27128,大阪府,,大阪市,中央区,135.509687,34.681225
27141,大阪府,,堺市,堺区,135.48302,34.573354
27142,大阪府,,堺市,中区,135.498724,34.528312
27143,大阪府,,堺市,東区,135.536474,34.538228
27144,大阪府,,堺市,西区,135.464014,34.535063
27145,大阪府,,堺市,南区,135.49054,34.486444000000006
27146,大阪府,,堺市,北区,135.51719200000002,34.565478
27147,大阪府,,堺市,美原区,135.559827,34.538483
27202,大阪府,,岸和田市,,135.370871,34.460597
27203,大阪府,,豊中市,,135.469889,34.781239
27204,大阪府,,池田市,,135.428555,34.82168600000001
27205,大阪府,,吹田市,,135.516799,34.759405
27206,大阪府,,泉大津市,,135.410472,34.504268
27207,大阪府,,高槻市,,135.617216,34.8461
27208,大阪府,,貝塚市,,135.358431,34.437686
27209,大阪府,,守口市,,135.561714,34.735935
27210,大阪府,,枚方市,,135.650642,34.814465
27211,大阪府,,茨木市,,135.568503,34.816153
27212,大阪府,,八尾市,,135.600948,34.626884
27213,大阪府,,泉佐野市,,135.327337,34.406839
27214,大阪府,,富田林市,,135.59728,34.499675
27215,大阪府,,寝屋川市,,135.628008,34.766079
27216,大阪府,,河内長野市,,135.564119,34.458107
27217,大阪府,,松原市,,135.551786,34.577901
27218,大阪府,,大東市,,135.623471,34.712013
27219,大阪府,,和泉市,,135.423624,34.483635
27220,大阪府,,箕面市,,135.470379,34.826929
27221,大阪府,,柏原市,,135.628642,34.579305
27222,大阪府,,羽曳野市,,135.606226,34.558002
27223,大阪府,,門真市,,135.586899,34.739145
27224,大阪府,,摂津市,,135.561886,34.777387
27225,大阪府,,高石市,,135.442395,34.520673
27226,大阪府,,藤井寺市,,135.597476,34.574283
27227,大阪府,,東大阪市,,135.600898,34.679324
27228,大阪府,,泉南市,,135.2733,34.366007
27229,大阪府,,四條畷市,,135.639727,34.740064000000004
27230,大阪府,,交野市,,135.679978,34.787958
27231,大阪府,,大阪狭山市,,135.555748,34.503718
27232,大阪府,,阪南市,,135.239656,34.359594
27301,大阪府,三島郡,島本町,,135.663009,34.883819
27321,大阪府,豊能郡,豊能町,,135.494096,34.91885
27322,大阪府,豊能郡,能勢町,,135.414189,34.972445
27341,大阪府,泉北郡,忠岡町,,135.401497,34.487125
27361,大阪府,泉南郡,熊取町,,135.355863,34.401308
27362,大阪府,泉南郡,田尻町,,135.291176,34.393782
27366,大阪府,泉南郡,岬町,,135.142085,34.3169
27381,大阪府,南河内郡,太子町,,135.647734,34.518656
27382,大阪府,南河内郡,河南町,,135.62988,34.491637
27383,大阪府,南河内郡,千早赤阪村,,135.622531,34.464601
28101,兵庫県,,神戸市,東灘区,135.265429,34.720159
28102,兵庫県,,神戸市,灘区,135.239571,34.712356
28105,兵庫県,,神戸市,兵庫区,135.165383,34.680584
28106,兵庫県,,神戸市,長田区,135.150854,34.665686
28107,兵庫県,,神戸市,須磨区,135.133702,34.658634
28108,兵庫県,,神戸市,垂水区,135.056919,34.63061
28109,兵庫県,,神戸市,北区,135.146196,34.724128
28110,兵庫県,,神戸市,中央区,135.194948,34.689678
28111,兵庫県,,神戸市,西区,135.019349,34.720883
28201,兵庫県,,姫路市,,134.685458,34.815496
28202,兵庫県,,尼崎市,,135.406394,34.733554
28203,兵庫県,,明石市,,134.997182,34.643109
28204,兵庫県,,西宮市,,135.34183,34.737691
28205,兵庫県,,洲本市,,134.895653,34.342522
28206,兵庫県,,芦屋市,,135.304179,34.726522
28207,兵庫県,,伊丹市,,135.400933,34.784295
28208,兵庫県,,相生市,,134.468193,34.803662
28209,兵庫県,,豊岡市,,134.820187,35.544475
28210,兵庫県,,加古川市,,134.8409,34.75662
28212,兵庫県,,赤穂市,,134.390354,34.754974
28213,兵庫県,,西脇市,,134.979696,34.983421
28214,兵庫県,,宝塚市,,135.36009800000002,34.799817
28215,兵庫県,,三木市,,134.990188,34.796922
28216,兵庫県,,高砂市,,134.790478,34.766248
28217,兵庫県,,川西市,,135.417222,34.830132
28218,兵庫県,,小野市,,134.940106,34.857922
28219,兵庫県,,三田市,,135.22529,34.889672
28220,兵庫県,,加西市,,134.841819,34.927811
28221,兵庫県,,丹波篠山市,,135.219002,35.075673
28222,兵庫県,,養父市,,134.767668,35.40464
28223,兵庫県,,丹波市,,135.035816,35.177259
28224,兵庫県,,南あわじ市,,134.779839,34.294479
28225,兵庫県,,朝来市,,134.853117,35.339835
28226,兵庫県,,淡路市,,134.914633,34.439847
28227,兵庫県,,宍粟市,,134.549377,35.004435
28228,兵庫県,,加東市,,134.973345,34.91737
28229,兵庫県,,たつの市,,134.545397,34.857847
28301,兵庫県,川辺郡,猪名川町,,135.376164,34.894966
28365,兵庫県,多可郡,多可町,,134.923359,35.050315
28381,兵庫県,加古郡,稲美町,,134.913384,34.748627
28382,兵庫県,加古郡,播磨町,,134.867911,34.715302
28442,兵庫県,神崎郡,市川町,,134.763289,34.989365
28443,兵庫県,神崎郡,福崎町,,134.760245,34.950319
28446,兵庫県,神崎郡,神河町,,134.739856,35.064235
28464,兵庫県,揖保郡,太子町,,134.572343,34.83325
28481,兵庫県,赤穂郡,上郡町,,134.356098,34.873583
28501,兵庫県,佐用郡,佐用町,,134.355771,35.004296
28585,兵庫県,美方郡,香美町,,134.629175,35.632169
28586,兵庫県,美方郡,新温泉町,,134.448942,35.623509
29201,奈良県,,奈良市,,135.80499500000002,34.685117
29202,奈良県,,大和高田市,,135.737388,34.515724
29203,奈良県,,大和郡山市,,135.782747,34.649368
29204,奈良県,,天理市,,135.837367,34.596617
29205,奈良県,,橿原市,,135.792756,34.509453
29206,奈良県,,桜井市,,135.843232,34.5187
29207,奈良県,,五條市,,135.695588,34.356271
29208,奈良県,,御所市,,135.740177,34.46334
29209,奈良県,,生駒市,,135.700553,34.691979
29210,奈良県,,香芝市,,135.699162,34.541295
29211,奈良県,,葛城市,,135.726563,34.489158
29212,奈良県,,宇陀市,,135.952303,34.528073
29322,奈良県,山辺郡,山添村,,136.043797,34.681261
29342,奈良県,生駒郡,平群町,,135.700711,34.629155000000004
29343,奈良県,生駒郡,三郷町,,135.695425,34.599977
29344,奈良県,生駒郡,斑鳩町,,135.730593,34.608852
29345,奈良県,生駒郡,安堵町,,135.756781,34.606488
29361,奈良県,磯城郡,川西町,,135.773871,34.584383
29362,奈良県,磯城郡,三宅町,,135.773177,34.573678
29363,奈良県,磯城郡,田原本町,,135.79494,34.556667
29385,奈良県,宇陀郡,曽爾村,,136.124475,34.510664
29386,奈良県,宇陀郡,御杖村,,136.16591,34.488391
29401,奈良県,高市郡,高取町,,135.793168,34.449468
29402,奈良県,高市郡,明日香村,,135.8125,34.470547
29424,奈良県,北葛城郡,上牧町,,135.716674,34.562723
29425,奈良県,北葛城郡,王寺町,,135.706705,34.594696
29426,奈良県,北葛城郡,広陵町,,135.750842,34.54274
29427,奈良県,北葛城郡,河合町,,135.736699,34.578369
29441,奈良県,吉野郡,吉野町,,135.857612,34.396046
29442,奈良県,吉野郡,大淀町,,135.789798,34.390529
29443,奈良県,吉野郡,下市町,,135.791872,34.360951
29444,奈良県,吉野郡,黒滝村,,135.85225,34.309276
29446,奈良県,吉野郡,天川村,,135.855135,34.241929
29447,奈良県,吉野郡,野迫川村,,135.63303,34.166293
29449,奈良県,吉野郡,十津川村,,135.792611,33.988504
29450,奈良県,吉野郡,下北山村,,135.955178,34.00508
29451,奈良県,吉野郡,上北山村,,136.000149,34.134321
29452,奈良県,吉野郡,川上村,,135.954303,34.338121
29453,奈良県,吉野郡,東吉野村,,135.968307,34.403541
30201,和歌山県,,和歌山市,,135.170808,34.230514
30202,和歌山県,,海南市,,135.239634,34.157601
30203,和歌山県,,橋本市,,135.605208,34.314876
30204,和歌山県,,有田市,,135.127727,34.083104
30205,和歌山県,,御坊市,,135.152406,33.891412
30206,和歌山県,,田辺市,,135.377662,33.728010000000005
30207,和歌山県,,新宮市,,135.992525,33.724224
30208,和歌山県,,紀の川市,,135.362576,34.269538
30209,和歌山県,,岩出市,,135.311451,34.256267
30304,和歌山県,海草郡,紀美野町,,135.307575,34.167192
30341,和歌山県,伊都郡,かつらぎ町,,135.503802,34.296416
30343,和歌山県,伊都郡,九度山町,,135.562242,34.287192
30344,和歌山県,伊都郡,高野町,,135.586536,34.216077
30361,和歌山県,有田郡,湯浅町,,135.190474,34.029411
30362,和歌山県,有田郡,広川町,,135.173072,34.029957
30366,和歌山県,有田郡,有田川町,,135.216116,34.057488
30381,和歌山県,日高郡,美浜町,,135.133265,33.893806
30382,和歌山県,日高郡,日高町,,135.141072,33.925677
30383,和歌山県,日高郡,由良町,,135.118187,33.959251
30390,和歌山県,日高郡,印南町,,135.222639,33.819553000000006
30391,和歌山県,日高郡,みなべ町,,135.321434,33.772333
30392,和歌山県,日高郡,日高川町,,135.186,33.911693
30401,和歌山県,西牟婁郡,白浜町,,135.348108,33.678188
30404,和歌山県,西牟婁郡,上富田町,,135.428802,33.696352
30406,和歌山県,西牟婁郡,すさみ町,,135.496678,33.550062
30421,和歌山県,東牟婁郡,那智勝浦町,,135.941042,33.625988
30422,和歌山県,東牟婁郡,太地町,,135.943964,33.594037
30424,和歌山県,東牟婁郡,古座川町,,135.814999,33.53199
30427,和歌山県,東牟婁郡,北山村,,135.969303,33.9321
30428,和歌山県,東牟婁郡,串本町,,135.786998,33.485693
31201,鳥取県,,鳥取市,,134.222122,35.494395
31202,鳥取県,,米子市,,133.330939,35.42813600000001
31203,鳥取県,,倉吉市,,133.825561,35.430182
31204,鳥取県,,境港市,,133.2316,35.539606
31302,鳥取県,岩美郡,岩美町,,134.332087,35.575896
31325,鳥取県,八頭郡,若桜町,,134.400992,35.340149000000004
31328,鳥取県,八頭郡,智頭町,,134.226587,35.265081
31329,鳥取県,八頭郡,八頭町,,134.250526,35.409211
31364,鳥取県,東伯郡,三朝町,,133.861742,35.408461
31370,鳥取県,東伯郡,湯梨浜町,,133.86468100000002,35.48991500000001
31371,鳥取県,東伯郡,琴浦町,,133.692779,35.495184
31372,鳥取県,東伯郡,北栄町,,133.758294,35.490011
31384,鳥取県,西伯郡,日吉津村,,133.380808,35.440179
31386,鳥取県,西伯郡,大山町,,133.496123,35.510779
31389,鳥取県,西伯郡,南部町,,133.326829,35.34033
31390,鳥取県,西伯郡,伯耆町,,133.407384,35.38523
31401,鳥取県,日野郡,日南町,,133.306255,35.163311
31402,鳥取県,日野郡,日野町,,133.442659,35.240793
31403,鳥取県,日野郡,江府町,,133.479128,35.27576400000001
32201,島根県,,松江市,,133.04852700000004,35.468039
32202,島根県,,浜田市,,132.079883,34.899255
32203,島根県,,出雲市,,132.754712,35.366917
32204,島根県,,益田市,,131.84286200000003,34.674814
32205,島根県,,大田市,,132.499351,35.19209
32206,島根県,,安来市,,133.250851,35.431451
32207,島根県,,江津市,,132.217707,35.011624
32209,島根県,,雲南市,,132.900297,35.307648
32343,島根県,仁多郡,奥出雲町,,133.002549,35.197428
32386,島根県,飯石郡,飯南町,,132.713304,34.998609
32441,島根県,邑智郡,川本町,,132.49589500000002,34.995217
32448,島根県,邑智郡,美郷町,,132.590543,35.076512
32449,島根県,邑智郡,邑南町,,132.437976,34.893934
32501,島根県,鹿足郡,津和野町,,131.834956,34.542002
32505,島根県,鹿足郡,吉賀町,,131.935137,34.35351
32525,島根県,隠岐郡,海士町,,133.096701,36.096561
32526,島根県,隠岐郡,西ノ島町,,133.013454,36.091826
32527,島根県,隠岐郡,知夫村,,133.039372,36.013927
32528,島根県,隠岐郡,隠岐の島町,,133.311705,36.213368
33101,岡山県,,岡山市,北区,133.919566,34.655107
33102,岡山県,,岡山市,中区,133.943144,34.670776
33103,岡山県,,岡山市,東区,134.029443,34.6514
33104,岡山県,,岡山市,南区,133.919553,34.599771
33202,岡山県,,倉敷市,,133.772281,34.584677
33203,岡山県,,津山市,,134.004543,35.069118
33204,岡山県,,玉野市,,133.946012,34.491979
33205,岡山県,,笠岡市,,133.507441,34.507182
33207,岡山県,,井原市,,133.463798,34.597709
33208,岡山県,,総社市,,133.746531,34.67281
33209,岡山県,,高梁市,,133.616678,34.791361
33210,岡山県,,新見市,,133.470345,34.977058
33211,岡山県,,備前市,,134.188137,34.745129
33212,岡山県,,瀬戸内市,,134.092849,34.664893
33213,岡山県,,赤磐市,,134.018848,34.755396
33214,岡山県,,真庭市,,133.752756,35.075591
33215,岡山県,,美作市,,134.148578,35.008594
33216,岡山県,,浅口市,,133.584911,34.527834
33346,岡山県,和気郡,和気町,,134.157539,34.802882
33423,岡山県,都窪郡,早島町,,133.828304,34.600822
33445,岡山県,浅口郡,里庄町,,133.556886,34.51374
33461,岡山県,小田郡,矢掛町,,133.587085,34.627596
33586,岡山県,真庭郡,新庄村,,133.567638,35.179367
33606,岡山県,苫田郡,鏡野町,,133.93303,35.091772
33622,岡山県,勝田郡,勝央町,,134.116172,35.04179
33623,岡山県,勝田郡,奈義町,,134.177427,35.123024
33643,岡山県,英田郡,西粟倉村,,134.335708,35.171853
33663,岡山県,久米郡,久米南町,,133.960647,34.929179
33666,岡山県,久米郡,美咲町,,133.958149,34.997967
33681,岡山県,加賀郡,吉備中央町,,133.6935,34.86340400000001
34101,広島県,,広島市,中区,132.454992,34.386288
34102,広島県,,広島市,東区,132.482384,34.395333
34103,広島県,,広島市,南区,132.469061,34.379884
34104,広島県,,広島市,西区,132.434426,34.393966
34105,広島県,,広島市,安佐南区,132.471641,34.45185
34106,広島県,,広島市,安佐北区,132.507633,34.518282
34107,広島県,,広島市,安芸区,132.525542,34.371756
34108,広島県,,広島市,佐伯区,132.36082,34.36446
34202,広島県,,呉市,,132.56580500000004,34.249254
34203,広島県,,竹原市,,132.907091,34.341794
34204,広島県,,三原市,,133.078525,34.39747
34205,広島県,,尾道市,,133.20496600000004,34.408891
34207,広島県,,福山市,,133.36234,34.485927
34208,広島県,,府中市,,133.236323,34.568349
34209,広島県,,三次市,,132.85179,34.805627
34210,広島県,,庄原市,,133.017264,34.857743
34211,広島県,,大竹市,,132.222361,34.237952
34212,広島県,,東広島市,,132.743746,34.426787000000004
34213,広島県,,廿日市市,,132.331541,34.348416
34214,広島県,,安芸高田市,,132.703977,34.666099
34215,広島県,,江田島市,,132.462196,34.174983
34302,広島県,安芸郡,府中町,,132.504544,34.392589
34304,広島県,安芸郡,海田町,,132.536246,34.366394
34307,広島県,安芸郡,熊野町,,132.584604,34.335783
34309,広島県,安芸郡,坂町,,132.513639,34.341282
34368,広島県,山県郡,安芸太田町,,132.227141,34.576731
34369,広島県,山県郡,北広島町,,132.538427,34.674541
34431,広島県,豊田郡,大崎上島町,,132.914963,34.269552
34462,広島県,世羅郡,世羅町,,133.056631,34.586837
34545,広島県,神石郡,神石高原町,,133.251527,34.703641
35201,山口県,,下関市,,130.941459,33.957828
35202,山口県,,宇部市,,131.246761,33.951623
35203,山口県,,山口市,,131.473511,34.178178
35204,山口県,,萩市,,131.399104,34.408107
35206,山口県,,防府市,,131.562627,34.051756
35207,山口県,,下松市,,131.870317,34.015038
